FLPDYR,RECID,aftertax_income,c00100,c04800,eitc
2019,21603,31738.85,32400.00,20131.20,3038.42
2019,21604,32969.86,32400.00,20131.20,3769.43
2019,21605,29135.16,32400.00,7862.40,0.00
2019,21606,31974.46,32400.00,7862.40,2339.30
2019,21607,34184.98,32400.00,7862.40,4263.58
2019,21608,34915.99,32400.00,7862.40,4994.59
2019,21609,27710.07,32412.00,20143.20,0.00
2019,21610,29617.82,32412.00,20143.20,1407.75
2019,21611,31745.96,32412.00,20143.20,3035.90
2019,21612,32976.97,32412.00,20143.20,3766.91
2019,21613,29145.04,32412.00,7874.40,0.00
2019,21614,31982.43,32412.00,7874.40,2337.38
2019,21615,34193.53,32412.00,7874.40,4261.05
2019,21616,34924.54,32412.00,7874.40,4992.06
2019,21617,27719.71,32424.00,20155.20,0.00
2019,21618,29625.54,32424.00,20155.20,1405.84
2019,21619,31753.08,32424.00,20155.20,3033.37
2019,21620,32984.09,32424.00,20155.20,3764.38
2019,21621,29154.92,32424.00,7886.40,0.00
2019,21622,31990.39,32424.00,7886.40,2335.47
2019,21623,34202.09,32424.00,7886.40,4258.53
2019,21624,34933.10,32424.00,7886.40,4989.54
2019,21625,27729.35,32436.00,20167.20,0.00
2019,21626,29633.27,32436.00,20167.20,1403.92
2019,21627,31760.19,32436.00,20167.20,3030.84
2019,21628,32991.20,32436.00,20167.20,3761.85
2019,21629,29164.81,32436.00,7898.40,0.00
2019,21630,31998.35,32436.00,7898.40,2333.55
2019,21631,34210.64,32436.00,7898.40,4256.00
2019,21632,34941.65,32436.00,7898.40,4987.01
2019,21633,27738.99,32448.00,20179.20,0.00
2019,21634,29640.99,32448.00,20179.20,1402.00
2019,21635,31767.30,32448.00,20179.20,3028.31
2019,21636,32998.31,32448.00,20179.20,3759.32
2019,21637,29174.69,32448.00,7910.40,0.00
2019,21638,32006.32,32448.00,7910.40,2331.63
2019,21639,34219.20,32448.00,7910.40,4253.47
2019,21640,34950.21,32448.00,7910.40,4984.48
2019,21641,27748.63,32460.00,20191.20,0.00
2019,21642,29648.72,32460.00,20191.20,1400.08
2019,21643,31774.42,32460.00,20191.20,3025.79
2019,21644,33005.43,32460.00,20191.20,3756.80
2019,21645,29184.57,32460.00,7922.40,0.00
2019,21646,32014.28,32460.00,7922.40,2329.71
2019,21647,34227.75,32460.00,7922.40,4250.94
2019,21648,34958.76,32460.00,7922.40,4981.95
2019,21649,27758.28,32472.00,20203.20,0.00
2019,21650,29656.44,32472.00,20203.20,1398.17
2019,21651,31781.53,32472.00,20203.20,3023.26
2019,21652,33012.54,32472.00,20203.20,3754.27
2019,21653,29194.45,32472.00,7934.40,0.00
2019,21654,32022.25,32472.00,7934.40,2327.80
2019,21655,34236.31,32472.00,7934.40,4248.42
2019,21656,34967.32,32472.00,7934.40,4979.43
2019,21657,27767.92,32484.00,20215.20,0.00
2019,21658,29664.17,32484.00,20215.20,1396.25
2019,21659,31788.65,32484.00,20215.20,3020.73
2019,21660,33019.66,32484.00,20215.20,3751.74
2019,21661,29204.33,32484.00,7946.40,0.00
2019,21662,32030.21,32484.00,7946.40,2325.88
2019,21663,34244.86,32484.00,7946.40,4245.89
2019,21664,34975.87,32484.00,7946.40,4976.90
2019,21665,27777.56,32496.00,20227.20,0.00
2019,21666,29671.89,32496.00,20227.20,1394.33
2019,21667,31795.76,32496.00,20227.20,3018.20
2019,21668,33026.77,32496.00,20227.20,3749.21
2019,21669,29214.22,32496.00,7958.40,0.00
2019,21670,32038.18,32496.00,7958.40,2323.96
2019,21671,34253.42,32496.00,7958.40,4243.36
2019,21672,34984.43,32496.00,7958.40,4974.37
2019,21673,27787.20,32508.00,20239.20,0.00
2019,21674,29679.61,32508.00,20239.20,1392.41
2019,21675,31802.88,32508.00,20239.20,3015.68
2019,21676,33033.89,32508.00,20239.20,3746.69
2019,21677,29224.10,32508.00,7970.40,0.00
2019,21678,32046.14,32508.00,7970.40,2322.04
2019,21679,34261.97,32508.00,7970.40,4240.83
2019,21680,34992.98,32508.00,7970.40,4971.84
2019,21681,27796.84,32520.00,20251.20,0.00
2019,21682,29687.34,32520.00,20251.20,1390.50
2019,21683,31809.99,32520.00,20251.20,3013.15
2019,21684,33041.00,32520.00,20251.20,3744.16
2019,21685,29233.98,32520.00,7982.40,0.00
2019,21686,32054.11,32520.00,7982.40,2320.13
2019,21687,34270.53,32520.00,7982.40,4238.31
2019,21688,35001.54,32520.00,7982.40,4969.32
2019,21689,27806.49,32532.00,20263.20,0.00
2019,21690,29695.06,32532.00,20263.20,1388.58
2019,21691,31817.11,32532.00,20263.20,3010.62
2019,21692,33048.12,32532.00,20263.20,3741.63
2019,21693,29243.86,32532.00,7994.40,0.00
2019,21694,32062.07,32532.00,7994.40,2318.21
2019,21695,34279.08,32532.00,7994.40,4235.78
2019,21696,35010.09,32532.00,7994.40,4966.79
2019,21697,27816.13,32544.00,20275.20,0.00
2019,21698,29702.79,32544.00,20275.20,1386.66
2019,21699,31824.22,32544.00,20275.20,3008.10
2019,21700,33055.23,32544.00,20275.20,3739.11
2019,21701,29253.74,32544.00,8006.40,0.00
2019,21702,32070.03,32544.00,8006.40,2316.29
2019,21703,34287.64,32544.00,8006.40,4233.25
2019,21704,35018.65,32544.00,8006.40,4964.26
2019,21705,27825.77,32556.00,20287.20,0.00
2019,21706,29710.51,32556.00,20287.20,1384.74
2019,21707,31831.34,32556.00,20287.20,3005.57
2019,21708,33062.35,32556.00,20287.20,3736.58
2019,21709,29263.63,32556.00,8018.40,0.00
2019,21710,32078.00,32556.00,8018.40,2314.37
2019,21711,34296.19,32556.00,8018.40,4230.73
2019,21712,35027.20,32556.00,8018.40,4961.74
2019,21713,27835.41,32568.00,20299.20,0.00
2019,21714,29718.24,32568.00,20299.20,1382.82
2019,21715,31838.45,32568.00,20299.20,3003.04
2019,21716,33069.46,32568.00,20299.20,3734.05
2019,21717,29273.51,32568.00,8030.40,0.00
2019,21718,32085.96,32568.00,8030.40,2312.45
2019,21719,34304.75,32568.00,8030.40,4228.20
2019,21720,35035.76,32568.00,8030.40,4959.21
2019,21721,27845.05,32580.00,20311.20,0.00
2019,21722,29725.96,32580.00,20311.20,1380.91
2019,21723,31845.57,32580.00,20311.20,3000.51
2019,21724,33076.58,32580.00,20311.20,3731.52
2019,21725,29283.39,32580.00,8042.40,0.00
2019,21726,32093.93,32580.00,8042.40,2310.54
2019,21727,34313.30,32580.00,8042.40,4225.67
2019,21728,35044.31,32580.00,8042.40,4956.68
2019,21729,27854.70,32592.00,20323.20,0.00
2019,21730,29733.68,32592.00,20323.20,1378.99
2019,21731,31852.68,32592.00,20323.20,2997.99
2019,21732,33083.69,32592.00,20323.20,3729.00
2019,21733,29293.27,32592.00,8054.40,0.00
2019,21734,32101.89,32592.00,8054.40,2308.62
2019,21735,34321.86,32592.00,8054.40,4223.14
2019,21736,35052.87,32592.00,8054.40,4954.15
2019,21737,27864.34,32604.00,20335.20,0.00
2019,21738,29741.41,32604.00,20335.20,1377.07
2019,21739,31859.80,32604.00,20335.20,2995.46
2019,21740,33090.81,32604.00,20335.20,3726.47
2019,21741,29303.15,32604.00,8066.40,0.00
2019,21742,32109.86,32604.00,8066.40,2306.70
2019,21743,34330.41,32604.00,8066.40,4220.62
2019,21744,35061.42,32604.00,8066.40,4951.63
2019,21745,27873.98,32616.00,20347.20,0.00
2019,21746,29749.13,32616.00,20347.20,1375.15
2019,21747,31866.91,32616.00,20347.20,2992.93
2019,21748,33097.92,32616.00,20347.20,3723.94
2019,21749,29313.04,32616.00,8078.40,0.00
2019,21750,32117.82,32616.00,8078.40,2304.78
2019,21751,34338.97,32616.00,8078.40,4218.09
2019,21752,35069.98,32616.00,8078.40,4949.10
2019,21753,27883.62,32628.00,20359.20,0.00
2019,21754,29756.86,32628.00,20359.20,1373.24
2019,21755,31874.03,32628.00,20359.20,2990.41
2019,21756,33105.04,32628.00,20359.20,3721.42
2019,21757,29322.92,32628.00,8090.40,0.00
2019,21758,32125.78,32628.00,8090.40,2302.87
2019,21759,34347.52,32628.00,8090.40,4215.56
2019,21760,35078.53,32628.00,8090.40,4946.57
2019,21761,27893.26,32640.00,20371.20,0.00
2019,21762,29764.58,32640.00,20371.20,1371.32
2019,21763,31881.14,32640.00,20371.20,2987.88
2019,21764,33112.15,32640.00,20371.20,3718.89
2019,21765,29332.80,32640.00,8102.40,0.00
2019,21766,32133.75,32640.00,8102.40,2300.95
2019,21767,34356.08,32640.00,8102.40,4213.04
2019,21768,35087.09,32640.00,8102.40,4944.05
2019,21769,27902.91,32652.00,20383.20,0.00
2019,21770,29772.31,32652.00,20383.20,1369.40
2019,21771,31888.26,32652.00,20383.20,2985.35
2019,21772,33119.27,32652.00,20383.20,3716.36
2019,21773,29342.68,32652.00,8114.40,0.00
2019,21774,32141.71,32652.00,8114.40,2299.03
2019,21775,34364.63,32652.00,8114.40,4210.51
2019,21776,35095.64,32652.00,8114.40,4941.52
2019,21777,27912.55,32664.00,20395.20,0.00
2019,21778,29780.03,32664.00,20395.20,1367.48
2019,21779,31895.37,32664.00,20395.20,2982.82
2019,21780,33126.38,32664.00,20395.20,3713.83
2019,21781,29352.56,32664.00,8126.40,0.00
2019,21782,32149.68,32664.00,8126.40,2297.11
2019,21783,34373.19,32664.00,8126.40,4207.98
2019,21784,35104.20,32664.00,8126.40,4938.99
2019,21785,27922.19,32676.00,20407.20,0.00
2019,21786,29787.76,32676.00,20407.20,1365.57
2019,21787,31902.49,32676.00,20407.20,2980.30
2019,21788,33133.50,32676.00,20407.20,3711.31
2019,21789,29362.45,32676.00,8138.40,0.00
2019,21790,32157.64,32676.00,8138.40,2295.20
2019,21791,34381.74,32676.00,8138.40,4205.45
2019,21792,35112.75,32676.00,8138.40,4936.46
2019,21793,27931.83,32688.00,20419.20,0.00
2019,21794,29795.48,32688.00,20419.20,1363.65
2019,21795,31909.60,32688.00,20419.20,2977.77
2019,21796,33140.61,32688.00,20419.20,3708.78
2019,21797,29372.33,32688.00,8150.40,0.00
2019,21798,32165.61,32688.00,8150.40,2293.28
2019,21799,34390.29,32688.00,8150.40,4202.93
2019,21800,35121.30,32688.00,8150.40,4933.94
2019,21801,27941.47,32700.00,20431.20,0.00
2019,21802,29803.20,32700.00,20431.20,1361.73
2019,21803,31916.72,32700.00,20431.20,2975.24
2019,21804,33147.73,32700.00,20431.20,3706.25
2019,21805,29382.21,32700.00,8162.40,0.00
2019,21806,32173.57,32700.00,8162.40,2291.36
2019,21807,34398.85,32700.00,8162.40,4200.40
2019,21808,35129.86,32700.00,8162.40,4931.41
2019,21809,27951.12,32712.00,20443.20,0.00
2019,21810,29810.93,32712.00,20443.20,1359.81
2019,21811,31923.83,32712.00,20443.20,2972.72
2019,21812,33154.84,32712.00,20443.20,3703.73
2019,21813,29392.09,32712.00,8174.40,0.00
2019,21814,32181.54,32712.00,8174.40,2289.44
2019,21815,34407.40,32712.00,8174.40,4197.87
2019,21816,35138.41,32712.00,8174.40,4928.88
2019,21817,27960.76,32724.00,20455.20,0.00
2019,21818,29818.65,32724.00,20455.20,1357.90
2019,21819,31930.95,32724.00,20455.20,2970.19
2019,21820,33161.96,32724.00,20455.20,3701.20
2019,21821,29401.97,32724.00,8186.40,0.00
2019,21822,32189.50,32724.00,8186.40,2287.53
2019,21823,34415.96,32724.00,8186.40,4195.35
2019,21824,35146.97,32724.00,8186.40,4926.36
2019,21825,27970.40,32736.00,20467.20,0.00
2019,21826,29826.38,32736.00,20467.20,1355.98
2019,21827,31938.06,32736.00,20467.20,2967.66
2019,21828,33169.07,32736.00,20467.20,3698.67
2019,21829,29411.86,32736.00,8198.40,0.00
2019,21830,32197.46,32736.00,8198.40,2285.61
2019,21831,34424.51,32736.00,8198.40,4192.82
2019,21832,35155.52,32736.00,8198.40,4923.83
2019,21833,27980.04,32748.00,20479.20,0.00
2019,21834,29834.10,32748.00,20479.20,1354.06
2019,21835,31945.17,32748.00,20479.20,2965.13
2019,21836,33176.18,32748.00,20479.20,3696.14
2019,21837,29421.74,32748.00,8210.40,0.00
2019,21838,32205.43,32748.00,8210.40,2283.69
2019,21839,34433.07,32748.00,8210.40,4190.29
2019,21840,35164.08,32748.00,8210.40,4921.30
2019,21841,27989.68,32760.00,20491.20,0.00
2019,21842,29841.83,32760.00,20491.20,1352.14
2019,21843,31952.29,32760.00,20491.20,2962.61
2019,21844,33183.30,32760.00,20491.20,3693.62
2019,21845,29431.62,32760.00,8222.40,0.00
2019,21846,32213.39,32760.00,8222.40,2281.77
2019,21847,34441.62,32760.00,8222.40,4187.76
2019,21848,35172.63,32760.00,8222.40,4918.77
2019,21849,27999.33,32772.00,20503.20,0.00
2019,21850,29849.55,32772.00,20503.20,1350.23
2019,21851,31959.40,32772.00,20503.20,2960.08
2019,21852,33190.41,32772.00,20503.20,3691.09
2019,21853,29441.50,32772.00,8234.40,0.00
2019,21854,32221.36,32772.00,8234.40,2279.86
2019,21855,34450.18,32772.00,8234.40,4185.24
2019,21856,35181.19,32772.00,8234.40,4916.25
2019,21857,28008.97,32784.00,20515.20,0.00
2019,21858,29857.28,32784.00,20515.20,1348.31
2019,21859,31966.52,32784.00,20515.20,2957.55
2019,21860,33197.53,32784.00,20515.20,3688.56
2019,21861,29451.38,32784.00,8246.40,0.00
2019,21862,32229.32,32784.00,8246.40,2277.94
2019,21863,34458.73,32784.00,8246.40,4182.71
2019,21864,35189.74,32784.00,8246.40,4913.72
2019,21865,28018.61,32796.00,20527.20,0.00
2019,21866,29865.00,32796.00,20527.20,1346.39
2019,21867,31973.63,32796.00,20527.20,2955.02
2019,21868,33204.64,32796.00,20527.20,3686.03
2019,21869,29461.27,32796.00,8258.40,0.00
2019,21870,32237.29,32796.00,8258.40,2276.02
2019,21871,34467.29,32796.00,8258.40,4180.18
2019,21872,35198.30,32796.00,8258.40,4911.19
2019,21873,28028.25,32808.00,20539.20,0.00
2019,21874,29872.72,32808.00,20539.20,1344.47
2019,21875,31980.75,32808.00,20539.20,2952.50
2019,21876,33211.76,32808.00,20539.20,3683.51
2019,21877,29471.15,32808.00,8270.40,0.00
2019,21878,32245.25,32808.00,8270.40,2274.10
2019,21879,34475.84,32808.00,8270.40,4177.65
2019,21880,35206.85,32808.00,8270.40,4908.66
2019,21881,28037.89,32820.00,20551.20,0.00
2019,21882,29880.45,32820.00,20551.20,1342.56
2019,21883,31987.86,32820.00,20551.20,2949.97
2019,21884,33218.87,32820.00,20551.20,3680.98
2019,21885,29481.03,32820.00,8282.40,0.00
2019,21886,32253.22,32820.00,8282.40,2272.19
2019,21887,34484.40,32820.00,8282.40,4175.13
2019,21888,35215.41,32820.00,8282.40,4906.14
2019,21889,28047.54,32832.00,20563.20,0.00
2019,21890,29888.17,32832.00,20563.20,1340.64
2019,21891,31994.98,32832.00,20563.20,2947.44
2019,21892,33225.99,32832.00,20563.20,3678.45
2019,21893,29490.91,32832.00,8294.40,0.00
2019,21894,32261.18,32832.00,8294.40,2270.27
2019,21895,34492.95,32832.00,8294.40,4172.60
2019,21896,35223.96,32832.00,8294.40,4903.61
2019,21897,28057.18,32844.00,20575.20,0.00
2019,21898,29895.90,32844.00,20575.20,1338.72
2019,21899,32002.09,32844.00,20575.20,2944.92
2019,21900,33233.10,32844.00,20575.20,3675.93
2019,21901,29500.79,32844.00,8306.40,0.00
2019,21902,32269.14,32844.00,8306.40,2268.35
2019,21903,34501.51,32844.00,8306.40,4170.07
2019,21904,35232.52,32844.00,8306.40,4901.08
2019,21905,28066.82,32856.00,20587.20,0.00
2019,21906,29903.62,32856.00,20587.20,1336.80
2019,21907,32009.21,32856.00,20587.20,2942.39
2019,21908,33240.22,32856.00,20587.20,3673.40
2019,21909,29510.68,32856.00,8318.40,0.00
2019,21910,32277.11,32856.00,8318.40,2266.43
2019,21911,34510.06,32856.00,8318.40,4167.55
2019,21912,35241.07,32856.00,8318.40,4898.56
2019,21913,28076.46,32868.00,20599.20,0.00
2019,21914,29911.35,32868.00,20599.20,1334.88
2019,21915,32016.32,32868.00,20599.20,2939.86
2019,21916,33247.33,32868.00,20599.20,3670.87
2019,21917,29520.56,32868.00,8330.40,0.00
2019,21918,32285.07,32868.00,8330.40,2264.51
2019,21919,34518.62,32868.00,8330.40,4165.02
2019,21920,35249.63,32868.00,8330.40,4896.03
2019,21921,28086.10,32880.00,20611.20,0.00
2019,21922,29919.07,32880.00,20611.20,1332.97
2019,21923,32023.44,32880.00,20611.20,2937.33
2019,21924,33254.45,32880.00,20611.20,3668.34
2019,21925,29530.44,32880.00,8342.40,0.00
2019,21926,32293.04,32880.00,8342.40,2262.60
2019,21927,34527.17,32880.00,8342.40,4162.49
2019,21928,35258.18,32880.00,8342.40,4893.50
2019,21929,28095.75,32892.00,20623.20,0.00
2019,21930,29926.79,32892.00,20623.20,1331.05
2019,21931,32030.55,32892.00,20623.20,2934.81
2019,21932,33261.56,32892.00,20623.20,3665.82
2019,21933,29540.32,32892.00,8354.40,0.00
2019,21934,32301.00,32892.00,8354.40,2260.68
2019,21935,34535.73,32892.00,8354.40,4159.96
2019,21936,35266.74,32892.00,8354.40,4890.97
2019,21937,28105.39,32904.00,20635.20,0.00
2019,21938,29934.52,32904.00,20635.20,1329.13
2019,21939,32037.67,32904.00,20635.20,2932.28
2019,21940,33268.68,32904.00,20635.20,3663.29
2019,21941,29550.20,32904.00,8366.40,0.00
2019,21942,32308.97,32904.00,8366.40,2258.76
2019,21943,34544.28,32904.00,8366.40,4157.44
2019,21944,35275.29,32904.00,8366.40,4888.45
2019,21945,28115.03,32916.00,20647.20,0.00
2019,21946,29942.24,32916.00,20647.20,1327.21
2019,21947,32044.78,32916.00,20647.20,2929.75
2019,21948,33275.79,32916.00,20647.20,3660.76
2019,21949,29560.09,32916.00,8378.40,0.00
2019,21950,32316.93,32916.00,8378.40,2256.84
2019,21951,34552.84,32916.00,8378.40,4154.91
2019,21952,35283.85,32916.00,8378.40,4885.92
2019,21953,28124.67,32928.00,20659.20,0.00
2019,21954,29949.97,32928.00,20659.20,1325.30
2019,21955,32051.90,32928.00,20659.20,2927.23
2019,21956,33282.91,32928.00,20659.20,3658.24
2019,21957,29569.97,32928.00,8390.40,0.00
2019,21958,32324.89,32928.00,8390.40,2254.93
2019,21959,34561.39,32928.00,8390.40,4152.38
2019,21960,35292.40,32928.00,8390.40,4883.39
2019,21961,28134.31,32940.00,20671.20,0.00
2019,21962,29957.69,32940.00,20671.20,1323.38
2019,21963,32059.01,32940.00,20671.20,2924.70
2019,21964,33290.02,32940.00,20671.20,3655.71
2019,21965,29579.85,32940.00,8402.40,0.00
2019,21966,32332.86,32940.00,8402.40,2253.01
2019,21967,34569.95,32940.00,8402.40,4149.86
2019,21968,35300.96,32940.00,8402.40,4880.87
2019,21969,28143.96,32952.00,20683.20,0.00
2019,21970,29965.42,32952.00,20683.20,1321.46
2019,21971,32066.13,32952.00,20683.20,2922.17
2019,21972,33297.14,32952.00,20683.20,3653.18
2019,21973,29589.73,32952.00,8414.40,0.00
2019,21974,32340.82,32952.00,8414.40,2251.09
2019,21975,34578.50,32952.00,8414.40,4147.33
2019,21976,35309.51,32952.00,8414.40,4878.34
2019,21977,28153.60,32964.00,20695.20,0.00
2019,21978,29973.14,32964.00,20695.20,1319.54
2019,21979,32073.24,32964.00,20695.20,2919.64
2019,21980,33304.25,32964.00,20695.20,3650.65
2019,21981,29599.61,32964.00,8426.40,0.00
2019,21982,32348.79,32964.00,8426.40,2249.17
2019,21983,34587.06,32964.00,8426.40,4144.80
2019,21984,35318.07,32964.00,8426.40,4875.81
2019,21985,28163.24,32976.00,20707.20,0.00
2019,21986,29980.87,32976.00,20707.20,1317.63
2019,21987,32080.36,32976.00,20707.20,2917.12
2019,21988,33311.37,32976.00,20707.20,3648.13
2019,21989,29609.50,32976.00,8438.40,0.00
2019,21990,32356.75,32976.00,8438.40,2247.26
2019,21991,34595.61,32976.00,8438.40,4142.27
2019,21992,35326.62,32976.00,8438.40,4873.28
2019,21993,28172.88,32988.00,20719.20,0.00
2019,21994,29988.59,32988.00,20719.20,1315.71
2019,21995,32087.47,32988.00,20719.20,2914.59
2019,21996,33318.48,32988.00,20719.20,3645.60
2019,21997,29619.38,32988.00,8450.40,0.00
2019,21998,32364.72,32988.00,8450.40,2245.34
2019,21999,34604.16,32988.00,8450.40,4139.75
2019,22000,35335.17,32988.00,8450.40,4870.76
2019,22001,28182.52,33000.00,20731.20,0.00
2019,22002,29996.31,33000.00,20731.20,1313.79
2019,22003,32094.59,33000.00,20731.20,2912.06
2019,22004,33325.60,33000.00,20731.20,3643.07
2019,22005,29629.26,33000.00,8462.40,0.00
2019,22006,32372.68,33000.00,8462.40,2243.42
2019,22007,34612.72,33000.00,8462.40,4137.22
2019,22008,35343.73,33000.00,8462.40,4868.23
2019,22009,28192.17,33012.00,20743.20,0.00
2019,22010,30004.04,33012.00,20743.20,1311.87
2019,22011,32101.70,33012.00,20743.20,2909.54
2019,22012,33332.71,33012.00,20743.20,3640.55
2019,22013,29639.14,33012.00,8474.40,0.00
2019,22014,32380.65,33012.00,8474.40,2241.50
2019,22015,34621.27,33012.00,8474.40,4134.69
2019,22016,35352.28,33012.00,8474.40,4865.70
2019,22017,28201.81,33024.00,20755.20,0.00
2019,22018,30011.76,33024.00,20755.20,1309.96
2019,22019,32108.82,33024.00,20755.20,2907.01
2019,22020,33339.83,33024.00,20755.20,3638.02
2019,22021,29649.02,33024.00,8486.40,0.00
2019,22022,32388.61,33024.00,8486.40,2239.59
2019,22023,34629.83,33024.00,8486.40,4132.17
2019,22024,35360.84,33024.00,8486.40,4863.18
2019,22025,28211.45,33036.00,20767.20,0.00
2019,22026,30019.49,33036.00,20767.20,1308.04
2019,22027,32115.93,33036.00,20767.20,2904.48
2019,22028,33346.94,33036.00,20767.20,3635.49
2019,22029,29658.91,33036.00,8498.40,0.00
2019,22030,32396.57,33036.00,8498.40,2237.67
2019,22031,34638.38,33036.00,8498.40,4129.64
2019,22032,35369.39,33036.00,8498.40,4860.65
2019,22033,28221.09,33048.00,20779.20,0.00
2019,22034,30027.21,33048.00,20779.20,1306.12
2019,22035,32123.04,33048.00,20779.20,2901.95
2019,22036,33354.05,33048.00,20779.20,3632.96
2019,22037,29668.79,33048.00,8510.40,0.00
2019,22038,32404.54,33048.00,8510.40,2235.75
2019,22039,34646.94,33048.00,8510.40,4127.11
2019,22040,35377.95,33048.00,8510.40,4858.12
2019,22041,28230.73,33060.00,20791.20,0.00
2019,22042,30034.94,33060.00,20791.20,1304.20
2019,22043,32130.16,33060.00,20791.20,2899.43
2019,22044,33361.17,33060.00,20791.20,3630.44
2019,22045,29678.67,33060.00,8522.40,0.00
2019,22046,32412.50,33060.00,8522.40,2233.83
2019,22047,34655.49,33060.00,8522.40,4124.58
2019,22048,35386.50,33060.00,8522.40,4855.59
2019,22049,28240.38,33072.00,20803.20,0.00
2019,22050,30042.66,33072.00,20803.20,1302.29
2019,22051,32137.27,33072.00,20803.20,2896.90
2019,22052,33368.28,33072.00,20803.20,3627.91
2019,22053,29688.55,33072.00,8534.40,0.00
2019,22054,32420.47,33072.00,8534.40,2231.92
2019,22055,34664.05,33072.00,8534.40,4122.06
2019,22056,35395.06,33072.00,8534.40,4853.07
2019,22057,28250.02,33084.00,20815.20,0.00
2019,22058,30050.39,33084.00,20815.20,1300.37
2019,22059,32144.39,33084.00,20815.20,2894.37
2019,22060,33375.40,33084.00,20815.20,3625.38
2019,22061,29698.43,33084.00,8546.40,0.00
2019,22062,32428.43,33084.00,8546.40,2230.00
2019,22063,34672.60,33084.00,8546.40,4119.53
2019,22064,35403.61,33084.00,8546.40,4850.54
2019,22065,28259.66,33096.00,20827.20,0.00
2019,22066,30058.11,33096.00,20827.20,1298.45
2019,22067,32151.50,33096.00,20827.20,2891.84
2019,22068,33382.51,33096.00,20827.20,3622.85
2019,22069,29708.32,33096.00,8558.40,0.00
2019,22070,32436.40,33096.00,8558.40,2228.08
2019,22071,34681.16,33096.00,8558.40,4117.00
2019,22072,35412.17,33096.00,8558.40,4848.01
2019,22073,28269.30,33108.00,20839.20,0.00
2019,22074,30065.83,33108.00,20839.20,1296.53
2019,22075,32158.62,33108.00,20839.20,2889.32
2019,22076,33389.63,33108.00,20839.20,3620.33
2019,22077,29718.20,33108.00,8570.40,0.00
2019,22078,32444.36,33108.00,8570.40,2226.16
2019,22079,34689.71,33108.00,8570.40,4114.47
2019,22080,35420.72,33108.00,8570.40,4845.48
2019,22081,28278.94,33120.00,20851.20,0.00
2019,22082,30073.56,33120.00,20851.20,1294.62
2019,22083,32165.73,33120.00,20851.20,2886.79
2019,22084,33396.74,33120.00,20851.20,3617.80
2019,22085,29728.08,33120.00,8582.40,0.00
2019,22086,32452.33,33120.00,8582.40,2224.25
2019,22087,34698.27,33120.00,8582.40,4111.95
2019,22088,35429.28,33120.00,8582.40,4842.96
2019,22089,28288.59,33132.00,20863.20,0.00
2019,22090,30081.28,33132.00,20863.20,1292.70
2019,22091,32172.85,33132.00,20863.20,2884.26
2019,22092,33403.86,33132.00,20863.20,3615.27
2019,22093,29737.96,33132.00,8594.40,0.00
2019,22094,32460.29,33132.00,8594.40,2222.33
2019,22095,34706.82,33132.00,8594.40,4109.42
2019,22096,35437.83,33132.00,8594.40,4840.43
2019,22097,28298.23,33144.00,20875.20,0.00
2019,22098,30089.01,33144.00,20875.20,1290.78
2019,22099,32179.96,33144.00,20875.20,2881.74
2019,22100,33410.97,33144.00,20875.20,3612.75
2019,22101,29747.84,33144.00,8606.40,0.00
2019,22102,32468.25,33144.00,8606.40,2220.41
2019,22103,34715.38,33144.00,8606.40,4106.89
2019,22104,35446.39,33144.00,8606.40,4837.90
2019,22105,28307.87,33156.00,20887.20,0.00
2019,22106,30096.73,33156.00,20887.20,1288.86
2019,22107,32187.08,33156.00,20887.20,2879.21
2019,22108,33418.09,33156.00,20887.20,3610.22
2019,22109,29757.73,33156.00,8618.40,0.00
2019,22110,32476.22,33156.00,8618.40,2218.49
2019,22111,34723.93,33156.00,8618.40,4104.37
2019,22112,35454.94,33156.00,8618.40,4835.38
2019,22113,28317.51,33168.00,20899.20,0.00
2019,22114,30104.46,33168.00,20899.20,1286.94
2019,22115,32194.19,33168.00,20899.20,2876.68
2019,22116,33425.20,33168.00,20899.20,3607.69
2019,22117,29767.61,33168.00,8630.40,0.00
2019,22118,32484.18,33168.00,8630.40,2216.57
2019,22119,34732.49,33168.00,8630.40,4101.84
2019,22120,35463.50,33168.00,8630.40,4832.85
2019,22121,28327.15,33180.00,20911.20,0.00
2019,22122,30112.18,33180.00,20911.20,1285.03
2019,22123,32201.31,33180.00,20911.20,2874.15
2019,22124,33432.32,33180.00,20911.20,3605.16
2019,22125,29777.49,33180.00,8642.40,0.00
2019,22126,32492.15,33180.00,8642.40,2214.66
2019,22127,34741.04,33180.00,8642.40,4099.31
2019,22128,35472.05,33180.00,8642.40,4830.32
2019,22129,28336.80,33192.00,20923.20,0.00
2019,22130,30119.90,33192.00,20923.20,1283.11
2019,22131,32208.42,33192.00,20923.20,2871.63
2019,22132,33439.43,33192.00,20923.20,3602.64
2019,22133,29787.37,33192.00,8654.40,0.00
2019,22134,32500.11,33192.00,8654.40,2212.74
2019,22135,34749.60,33192.00,8654.40,4096.78
2019,22136,35480.61,33192.00,8654.40,4827.79
2019,22137,28346.44,33204.00,20935.20,0.00
2019,22138,30127.63,33204.00,20935.20,1281.19
2019,22139,32215.54,33204.00,20935.20,2869.10
2019,22140,33446.55,33204.00,20935.20,3600.11
2019,22141,29797.25,33204.00,8666.40,0.00
2019,22142,32508.08,33204.00,8666.40,2210.82
2019,22143,34758.15,33204.00,8666.40,4094.26
2019,22144,35489.16,33204.00,8666.40,4825.27
